states_uts,crime_head,year,18_and_above_and_below_30_years_male,18_and_above_and_below_30_years_female,18_and_above_and_below_30_years_total,30_and_above_and_below_45_years_male,30_and_above_and_below_45_years_female,30_and_above_and_below_45_years_total,45_and_above_and_below_60_years_male,45_and_above_and_below_60_years_female,45_and_above_and_below_60_years_total,60_years_and_above_male,60_years_and_above_female,60_years_and_above_total,total_male,total_female,total_persons_arrested_by_age_and_sex
Daman & Diu,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2014,3,0,3,3,0,3,3,0,3,1,0,1,10,0,10
Daman & Diu,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),2014,22,0,22,3,0,3,0,0,0,0,0,0,25,0,25
Daman & Diu,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,8,0,8,2,0,2,0,0,0,0,0,0,10,0,10
Daman & Diu,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,14,0,14,1,0,1,0,0,0,0,0,0,15,0,15
Daman & Diu,12 - Theft (Section 379 to 382 IPC),2014,7,0,7,4,0,4,0,0,0,0,0,0,11,0,11
Daman & Diu,12.1 - Auto Theft,2014,5,0,5,2,0,2,0,0,0,0,0,0,7,0,7
Daman & Diu,12.2 - Other Thefts,2014,2,0,2,2,0,2,0,0,0,0,0,0,4,0,4
Daman & Diu,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,28,1,29,7,0,7,1,0,1,0,0,0,36,1,37
Daman & Diu,14.1 - Communal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.2 - Industrial,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.3 - Political,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.4 - Caste Conflict,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.4.2 - Other Caste Riots,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.6 - Students,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.7 - Sectarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,14.8 - Other Riots,2014,28,1,29,7,0,7,1,0,1,0,0,0,36,1,37
Daman & Diu,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,16 - Cheating (Section 420 IPC),2014,39,0,39,19,0,19,10,0,10,1,0,1,69,0,69
Daman & Diu,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,5,0,5,3,0,3,3,0,3,0,0,0,11,0,11
Daman & Diu,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,19 - Arson (Section 435-436 & 438 IPC),2014,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
Daman & Diu,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,10,1,11,4,0,4,7,1,8,0,0,0,21,2,23
Daman & Diu,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,10,1,11,4,0,4,7,1,8,0,0,0,21,2,23
Daman & Diu,20.2 - Acid attack (Section 326A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,21 - Dowry Deaths (Section 304-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3
Daman & Diu,22.1 - Sexual Harassment (Section 354A IPC),2014,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3
Daman & Diu,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,22.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,22.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,22.5 - Others,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,23 - Insult to the Modesty of Women (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,23.1 - At Office premises,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,23.2 - Places related to work other than Office,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,23.3 - In Public Transport system,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,23.4 - in Other Places,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,25 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,26 - Causing Death by Negligence (Section 304-A IPC),2014,4,0,4,10,0,10,3,0,3,0,0,0,17,0,17
Daman & Diu,26.1 - Deaths due to negligent driving/act,2014,3,0,3,6,0,6,1,0,1,0,0,0,10,0,10
Daman & Diu,26.2 - Deaths due to Other Causes,2014,1,0,1,4,0,4,2,0,2,0,0,0,7,0,7
Daman & Diu,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,27.1 - Sedition (Section 124A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,27.2 - Other offences against State,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,29 - Extortion (Section 384 - 389 IPC),2014,3,0,3,0,0,0,1,0,1,0,0,0,4,0,4
Daman & Diu,30 - Disclosure of Identity of Victims (Section 228 A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2014,16,0,16,8,0,8,2,0,2,0,0,0,26,0,26
Daman & Diu,32 - Human Trafficking (Section 370 & 370A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,33 - Unnatural Offences U/s 377 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,34 - Other IPC crimes,2014,25,3,28,20,2,22,6,1,7,0,0,0,51,6,57
Daman & Diu,35 - Total Cognizable IPC crimes,2014,187,5,192,100,2,102,41,2,43,3,0,3,331,9,340
Delhi UT,1 - Murder (Section 302 IPC),2014,458,13,471,356,14,370,65,2,67,0,0,0,879,29,908
Delhi UT,2 - Attempt to commit Murder (Section 307 IPC),2014,668,4,672,478,10,488,106,1,107,3,0,3,1255,15,1270
Delhi UT,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),2014,30,0,30,33,1,34,9,0,9,0,0,0,72,1,73
Delhi UT,4 - Attempt to commit Culpable Homicide (Section 308 IPC),2014,613,16,629,548,9,557,131,2,133,5,0,5,1297,27,1324
Delhi UT,5 - Rape (Section 376 IPC),2014,1052,14,1066,738,45,783,116,5,121,1,0,1,1907,64,1971
Delhi UT,5.1 - Custodial Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,5.1.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,5.1.2 - Other Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,5.2 - Rape other than Custodial,2014,1052,14,1066,738,45,783,116,5,121,1,0,1,1907,64,1971
Delhi UT,5.2.1 - Gang Rape,2014,97,3,100,86,6,92,7,1,8,0,0,0,190,10,200
Delhi UT,5.2.2 - Other Rape,2014,955,11,966,652,39,691,109,4,113,1,0,1,1717,54,1771
Delhi UT,6 - Attempt to commit Rape (Section 376/511 IPC),2014,49,0,49,11,0,11,1,0,1,0,0,0,61,0,61
Delhi UT,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",2014,382,4,386,250,14,264,45,3,48,2,0,2,679,21,700
Delhi UT,7.1 - Kidnapping & Abduction (Section 363 IPC),2014,324,4,328,183,8,191,32,3,35,1,0,1,540,15,555
Delhi UT,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,7.3 - Kidnapping for Ransom (Section 364A IPC),2014,26,0,26,34,2,36,4,0,4,0,0,0,64,2,66
Delhi UT,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Delhi UT,7.5 - Other Kidnapping,2014,32,0,32,32,4,36,9,0,9,1,0,1,74,4,78
Delhi UT,"8 - Dacoity (Section 395,396-398 IPC)",2014,140,0,140,127,0,127,0,0,0,0,0,0,267,0,267
Delhi UT,8.1 - Dacoity with Murder (Section 396 IPC),2014,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Delhi UT,8.2 - Other Dacoity,2014,140,0,140,126,0,126,0,0,0,0,0,0,266,0,266
Delhi UT,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),2014,0,0,0,15,0,15,0,0,0,0,0,0,15,0,15
Delhi UT,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2014,2841,16,2857,1663,7,1670,265,0,265,0,0,0,4769,23,4792
Delhi UT,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),2014,1417,1,1418,887,8,895,176,0,176,4,0,4,2484,9,2493
Delhi UT,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,803,0,803,462,3,465,151,0,151,3,0,3,1419,3,1422
Delhi UT,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,614,1,615,425,5,430,25,0,25,1,0,1,1065,6,1071
Delhi UT,12 - Theft (Section 379 to 382 IPC),2014,7262,71,7333,4919,73,4992,551,9,560,57,3,60,12789,156,12945
Delhi UT,12.1 - Auto Theft,2014,2060,0,2060,1152,0,1152,122,0,122,33,0,33,3367,0,3367
Delhi UT,12.2 - Other Thefts,2014,5202,71,5273,3767,73,3840,429,9,438,24,3,27,9422,156,9578
Delhi UT,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,209,10,219,254,6,260,44,9,53,6,0,6,513,25,538
Delhi UT,14.1 - Communal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,14.2 - Industrial,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,14.3 - Political,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,14.4 - Caste Conflict,2014,9,0,9,4,0,4,0,0,0,0,0,0,13,0,13
Delhi UT,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,14.4.2 - Other Caste Riots,2014,9,0,9,4,0,4,0,0,0,0,0,0,13,0,13
Delhi UT,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,14.6 - Students,2014,15,0,15,0,0,0,0,0,0,0,0,0,15,0,15
Delhi UT,14.7 - Sectarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,14.8 - Other Riots,2014,185,10,195,250,6,256,44,9,53,6,0,6,485,25,510
Delhi UT,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,91,0,91,138,0,138,20,0,20,1,0,1,250,0,250
Delhi UT,16 - Cheating (Section 420 IPC),2014,380,2,382,746,17,763,178,14,192,18,0,18,1322,33,1355
Delhi UT,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,102,13,115,146,15,161,76,1,77,12,0,12,336,29,365
Delhi UT,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",2014,20,0,20,27,1,28,4,0,4,0,0,0,51,1,52
Delhi UT,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",2014,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Delhi UT,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,20,0,20,26,1,27,4,0,4,0,0,0,50,1,51
Delhi UT,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,2,0,2,10,0,10,0,0,0,0,0,0,12,0,12
Delhi UT,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,4,0,4,1,0,1,0,0,0,0,0,0,5,0,5
Delhi UT,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,14,0,14,15,1,16,4,0,4,0,0,0,33,1,34
Delhi UT,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,19 - Arson (Section 435-436 & 438 IPC),2014,35,0,35,28,0,28,2,0,2,0,0,0,65,0,65
Delhi UT,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,407,10,417,278,11,289,69,4,73,9,0,9,763,25,788
Delhi UT,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,391,10,401,264,10,274,68,4,72,9,0,9,732,24,756
Delhi UT,20.2 - Acid attack (Section 326A IPC),2014,11,0,11,8,1,9,0,0,0,0,0,0,19,1,20
Delhi UT,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,5,0,5,6,0,6,1,0,1,0,0,0,12,0,12
Delhi UT,21 - Dowry Deaths (Section 304-B IPC),2014,108,10,118,107,19,126,32,12,44,4,2,6,251,43,294
Delhi UT,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,2116,11,2127,1245,18,1263,279,4,283,13,1,14,3653,34,3687
Delhi UT,22.1 - Sexual Harassment (Section 354A IPC),2014,646,1,647,281,3,284,85,0,85,3,0,3,1015,4,1019
Delhi UT,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,131,2,133,151,1,152,27,1,28,0,0,0,309,4,313
Delhi UT,22.3 - Voyeurism (Section 354C IPC),2014,14,0,14,8,0,8,2,0,2,0,0,0,24,0,24
Delhi UT,22.4 - Stalking (Section 354D IPC),2014,232,0,232,151,0,151,34,0,34,1,0,1,418,0,418
Delhi UT,22.5 - Others,2014,1093,8,1101,654,14,668,131,3,134,9,1,10,1887,26,1913
Delhi UT,23 - Insult to the Modesty of Women (Section 509 IPC),2014,586,4,590,300,2,302,35,1,36,4,0,4,925,7,932
Delhi UT,23.1 - At Office premises,2014,4,0,4,4,0,4,0,0,0,0,0,0,8,0,8
Delhi UT,23.2 - Places related to work other than Office,2014,11,0,11,9,0,9,0,0,0,0,0,0,20,0,20
Delhi UT,23.3 - In Public Transport system,2014,4,0,4,2,0,2,0,0,0,0,0,0,6,0,6
Delhi UT,23.4 - in Other Places,2014,567,4,571,285,2,287,35,1,36,4,0,4,891,7,898
Delhi UT,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2014,219,5,224,275,27,302,31,10,41,3,5,8,528,47,575
Delhi UT,25 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,26 - Causing Death by Negligence (Section 304-A IPC),2014,691,2,693,431,3,434,81,1,82,0,0,0,1203,6,1209
Delhi UT,26.1 - Deaths due to negligent driving/act,2014,608,2,610,373,3,376,62,1,63,0,0,0,1043,6,1049
Delhi UT,26.2 - Deaths due to Other Causes,2014,83,0,83,58,0,58,19,0,19,0,0,0,160,0,160
Delhi UT,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,27.1 - Sedition (Section 124A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,27.2 - Other offences against State,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),2014,21,0,21,15,0,15,0,0,0,0,0,0,36,0,36
Delhi UT,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),2014,21,0,21,15,0,15,0,0,0,0,0,0,36,0,36
Delhi UT,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,29 - Extortion (Section 384 - 389 IPC),2014,89,3,92,89,12,101,21,4,25,0,0,0,199,19,218
Delhi UT,30 - Disclosure of Identity of Victims (Section 228 A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi UT,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2014,2856,36,2892,2363,57,2420,847,4,851,31,0,31,6097,97,6194
Delhi UT,32 - Human Trafficking (Section 370 & 370A IPC),2014,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7
Delhi UT,33 - Unnatural Offences U/s 377 IPC,2014,123,0,123,81,0,81,14,0,14,0,0,0,218,0,218
Delhi UT,34 - Other IPC crimes,2014,8657,267,8924,6252,214,6466,2142,47,2189,80,2,82,17131,530,17661
Delhi UT,35 - Total Cognizable IPC crimes,2014,31622,512,32134,22804,583,23387,5343,133,5476,253,13,266,60022,1241,61263
Lakshadweep,1 - Murder (Section 302 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,2 - Attempt to commit Murder (Section 307 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,4 - Attempt to commit Culpable Homicide (Section 308 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,5 - Rape (Section 376 IPC),2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Lakshadweep,5.1 - Custodial Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,5.1.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,5.1.2 - Other Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,5.2 - Rape other than Custodial,2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Lakshadweep,5.2.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,5.2.2 - Other Rape,2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Lakshadweep,6 - Attempt to commit Rape (Section 376/511 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,7.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,7.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,7.5 - Other Kidnapping,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"8 - Dacoity (Section 395,396-398 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,8.1 - Dacoity with Murder (Section 396 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,8.2 - Other Dacoity,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),2014,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Lakshadweep,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Lakshadweep,12 - Theft (Section 379 to 382 IPC),2014,5,0,5,6,0,6,0,0,0,0,0,0,11,0,11
Lakshadweep,12.1 - Auto Theft,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,12.2 - Other Thefts,2014,5,0,5,6,0,6,0,0,0,0,0,0,11,0,11
Lakshadweep,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,5,0,5,6,0,6,0,0,0,0,0,0,11,0,11
Lakshadweep,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,0,0,0,14,0,14,0,0,0,0,0,0,14,0,14
Lakshadweep,14.1 - Communal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.2 - Industrial,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.3 - Political,2014,0,0,0,14,0,14,0,0,0,0,0,0,14,0,14
Lakshadweep,14.4 - Caste Conflict,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.4.2 - Other Caste Riots,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.6 - Students,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.7 - Sectarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,14.8 - Other Riots,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,16 - Cheating (Section 420 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,19 - Arson (Section 435-436 & 438 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,20.2 - Acid attack (Section 326A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakshadweep,21 - Dowry Deaths (Section 304-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
